name_canon,date,P_mm,ET0_1d_mm,P_minus_ET0_1d_mm,P_minus_ET0_1d_mm_7d,P_minus_ET0_1d_mm_14d,P_minus_ET0_1d_mm_30d
Pecho_de_paloma_01,2025-07-13,0.0,3.6532729864120483,-3.6532729864120483,83.78451383113861,95.81799375198104,345.8610992729664
Guasimal_z_01,2025-07-14,0.0,2.8133243322372437,-2.8133243322372437,86.1041179895401,97.64430241964078,341.1577034673908
Guasimal_z_03,2025-07-14,0.0,2.8133243322372437,-2.8133243322372437,86.1041179895401,97.64430241964078,341.1577034673908
Guasimal_z_04,2025-07-14,0.0,2.8133243322372437,-2.8133243322372437,86.1041179895401,97.64430241964078,341.1577034673908
Guasimal_z_05,2025-07-14,0.0,2.8133243322372437,-2.8133243322372437,86.1041179895401,97.64430241964078,341.1577034673908
Guasimal_z_06,2025-07-14,0.0,2.8133243322372437,-2.8133243322372437,86.1041179895401,97.64430241964078,341.1577034673908
Guasimal_z_07,2025-07-14,0.0,2.8133243322372437,-2.8133243322372437,86.1041179895401,97.64430241964078,341.1577034673908
Guasimal_z_11,2025-07-14,0.0,2.8133243322372437,-2.8133243322372437,86.1041179895401,97.64430241964078,341.1577034673908
Guasimal_z_12,2025-07-14,0.0,2.8133243322372437,-2.8133243322372437,86.1041179895401,97.64430241964078,341.1577034673908
La Divisa_z_04,2025-07-14,0.0,2.8133243322372437,-2.8133243322372437,86.1041179895401,97.64430241964078,341.1577034673908
Pasto_viejo_z_6,2025-07-14,0.0,2.8133243322372437,-2.8133243322372437,86.1041179895401,97.64430241964078,341.1577034673908
Guasimal_z_02,2025-07-14,0.0,2.8133243322372437,-2.8133243322372437,86.1041179895401,97.64430241964078,341.1577034673908
Guasimal_z_08,2025-07-14,0.0,2.8133243322372437,-2.8133243322372437,86.1041179895401,97.64430241964078,341.1577034673908
Guasimal_z_14,2025-07-14,0.0,2.8133243322372437,-2.8133243322372437,86.1041179895401,97.64430241964078,341.1577034673908
La Divisa_z_01,2025-07-14,0.0,2.8133243322372437,-2.8133243322372437,86.1041179895401,97.64430241964078,341.1577034673908
La Divisa_z_02,2025-07-14,0.0,2.8133243322372437,-2.8133243322372437,86.1041179895401,97.64430241964078,341.1577034673908
La Divisa_z_06,2025-07-14,0.0,2.8133243322372437,-2.8133243322372437,86.1041179895401,97.64430241964078,341.1577034673908
La Divisa_z_07,2025-07-14,0.0,2.8133243322372437,-2.8133243322372437,86.1041179895401,97.64430241964078,341.1577034673908
La Divisa_z_08,2025-07-14,0.0,2.8133243322372437,-2.8133243322372437,86.1041179895401,97.64430241964078,341.1577034673908
Pasto_viejo_z_2,2025-07-14,0.0,2.8133243322372437,-2.8133243322372437,86.1041179895401,97.64430241964078,341.1577034673908
Pasto_viejo_z_3,2025-07-14,0.0,2.8133243322372437,-2.8133243322372437,86.1041179895401,97.64430241964078,341.1577034673908
Pasto_viejo_z_4,2025-07-14,0.0,2.8133243322372437,-2.8133243322372437,86.1041179895401,97.64430241964078,341.1577034673908
Pasto_viejo_z_7,2025-07-14,0.0,2.8133243322372437,-2.8133243322372437,86.1041179895401,97.64430241964078,341.1577034673908
Pasto_viejo_z_8,2025-07-14,0.0,2.8133243322372437,-2.8133243322372437,86.1041179895401,97.64430241964078,341.1577034673908
La Divisa_z_03,2025-07-14,0.0,2.8133243322372437,-2.8133243322372437,86.1041179895401,97.64430241964078,341.1577034673908
Guasimal_02,2025-07-14,0.0,2.8133243322372437,-2.8133243322372437,86.1041179895401,97.64430241964078,341.1577034673908
Guasimal_04,2025-07-14,0.0,2.8133243322372437,-2.8133243322372437,86.1041179895401,97.64430241964078,341.1577034673908
Guasimal_05,2025-07-14,0.0,2.8133243322372437,-2.8133243322372437,86.1041179895401,97.64430241964078,341.1577034673908
Guasimal_06,2025-07-14,0.0,2.8133243322372437,-2.8133243322372437,86.1041179895401,97.64430241964078,341.1577034673908
Guasimal_07,2025-07-14,0.0,2.8133243322372437,-2.8133243322372437,86.1041179895401,97.64430241964078,341.1577034673908
Guasimal_08,2025-07-14,0.0,2.8133243322372437,-2.8133243322372437,86.1041179895401,97.64430241964078,341.1577034673908
Guasimal_14,2025-07-14,0.0,2.8133243322372437,-2.8133243322372437,86.1041179895401,97.64430241964078,341.1577034673908
La Divisa_02,2025-07-14,0.0,2.8133243322372437,-2.8133243322372437,86.1041179895401,97.64430241964078,341.1577034673908
La Divisa_04,2025-07-14,0.0,2.8133243322372437,-2.8133243322372437,86.1041179895401,97.64430241964078,341.1577034673908
La Divisa_06,2025-07-14,0.0,2.8133243322372437,-2.8133243322372437,86.1041179895401,97.64430241964078,341.1577034673908
La Divisa_07,2025-07-14,0.0,2.8133243322372437,-2.8133243322372437,86.1041179895401,97.64430241964078,341.1577034673908
La Divisa_08,2025-07-14,0.0,2.8133243322372437,-2.8133243322372437,86.1041179895401,97.64430241964078,341.1577034673908
Pasto_viejo_2,2025-07-14,0.0,2.8133243322372437,-2.8133243322372437,86.1041179895401,97.64430241964078,341.1577034673908
Pasto_viejo_3,2025-07-14,0.0,2.8133243322372437,-2.8133243322372437,86.1041179895401,97.64430241964078,341.1577034673908
Pasto_viejo_4,2025-07-14,0.0,2.8133243322372437,-2.8133243322372437,86.1041179895401,97.64430241964078,341.1577034673908
Pasto_viejo_6,2025-07-14,0.0,2.8133243322372437,-2.8133243322372437,86.1041179895401,97.64430241964078,341.1577034673908
Pasto_viejo_7,2025-07-14,0.0,2.8133243322372437,-2.8133243322372437,86.1041179895401,97.64430241964078,341.1577034673908
Pasto_viejo_8,2025-07-14,0.0,2.8133243322372437,-2.8133243322372437,86.1041179895401,97.64430241964078,341.1577034673908
La Divisa_03,2025-07-14,0.0,2.8133243322372437,-2.8133243322372437,86.1041179895401,97.64430241964078,341.1577034673908
Guasimal_03,2025-07-14,0.0,2.8133243322372437,-2.8133243322372437,86.1041179895401,97.64430241964078,341.1577034673908
Guasimal_13,2025-07-14,0.0,2.8133243322372437,-2.8133243322372437,86.1041179895401,97.64430241964078,341.1577034673908
La Divisa_01,2025-07-14,0.0,2.8133243322372437,-2.8133243322372437,86.1041179895401,97.64430241964078,341.1577034673908
Enfermeria,2025-07-14,0.0,2.8133243322372437,-2.8133243322372437,86.1041179895401,97.64430241964078,341.1577034673908
Guasimal_11,2025-07-14,0.0,2.8133243322372437,-2.8133243322372437,86.1041179895401,97.64430241964078,341.1577034673908
Guasimal_12,2025-07-14,0.0,2.8133243322372437,-2.8133243322372437,86.1041179895401,97.64430241964078,341.1577034673908
Guasimal_09,2025-07-14,0.0,2.8133243322372437,-2.8133243322372437,86.1041179895401,97.64430241964078,341.1577034673908
Guasimal_10,2025-07-14,0.0,2.8133243322372437,-2.8133243322372437,86.1041179895401,97.64430241964078,341.1577034673908
La Divisa_09_B,2025-07-14,0.0,2.8133243322372437,-2.8133243322372437,86.1041179895401,97.64430241964078,341.1577034673908
Pasto_viejo_1,2025-07-14,0.0,2.8133243322372437,-2.8133243322372437,86.1041179895401,97.64430241964078,341.1577034673908
La Divisa_09,2025-07-14,0.0,2.8133243322372437,-2.8133243322372437,86.1041179895401,97.64430241964078,341.1577034673908
La Divisa_10,2025-07-14,0.0,2.8133243322372437,-2.8133243322372437,86.1041179895401,97.64430241964078,341.1577034673908
La Divisa_11,2025-07-14,0.0,2.8133243322372437,-2.8133243322372437,86.1041179895401,97.64430241964078,341.1577034673908
Guasimal_01,2025-07-14,0.0,2.8133243322372437,-2.8133243322372437,86.1041179895401,97.64430241964078,341.1577034673908
Guasimal_15,2025-07-14,0.0,2.8133243322372437,-2.8133243322372437,86.1041179895401,97.64430241964078,341.1577034673908
La Divisa_05,2025-07-14,0.0,2.8133243322372437,-2.8133243322372437,86.1041179895401,97.64430241964078,341.1577034673908
Pasto_viejo_5,2025-07-14,0.0,2.8133243322372437,-2.8133243322372437,86.1041179895401,97.64430241964078,341.1577034673908
Pecho_de_paloma_01,2025-07-14,0.0,2.8133243322372437,-2.8133243322372437,86.1041179895401,97.64430241964078,341.1577034673908
Guasimal_z_01,2025-07-15,0.0,5.739234387874603,-5.739234387874603,54.431366627866566,79.7710071558302,328.906212944876
Guasimal_z_03,2025-07-15,0.0,5.739234387874603,-5.739234387874603,54.431366627866566,79.7710071558302,328.906212944876
Guasimal_z_04,2025-07-15,0.0,5.739234387874603,-5.739234387874603,54.431366627866566,79.7710071558302,328.906212944876
Guasimal_z_05,2025-07-15,0.0,5.739234387874603,-5.739234387874603,54.431366627866566,79.7710071558302,328.906212944876
Guasimal_z_06,2025-07-15,0.0,5.739234387874603,-5.739234387874603,54.431366627866566,79.7710071558302,328.906212944876
Guasimal_z_07,2025-07-15,0.0,5.739234387874603,-5.739234387874603,54.431366627866566,79.7710071558302,328.906212944876
Guasimal_z_11,2025-07-15,0.0,5.739234387874603,-5.739234387874603,54.431366627866566,79.7710071558302,328.906212944876
Guasimal_z_12,2025-07-15,0.0,5.739234387874603,-5.739234387874603,54.431366627866566,79.7710071558302,328.906212944876
La Divisa_z_04,2025-07-15,0.0,5.739234387874603,-5.739234387874603,54.431366627866566,79.7710071558302,328.906212944876
Pasto_viejo_z_6,2025-07-15,0.0,5.739234387874603,-5.739234387874603,54.431366627866566,79.7710071558302,328.906212944876
Guasimal_z_02,2025-07-15,0.0,5.739234387874603,-5.739234387874603,54.431366627866566,79.7710071558302,328.906212944876
Guasimal_z_08,2025-07-15,0.0,5.739234387874603,-5.739234387874603,54.431366627866566,79.7710071558302,328.906212944876
Guasimal_z_14,2025-07-15,0.0,5.739234387874603,-5.739234387874603,54.431366627866566,79.7710071558302,328.906212944876
La Divisa_z_01,2025-07-15,0.0,5.739234387874603,-5.739234387874603,54.431366627866566,79.7710071558302,328.906212944876
La Divisa_z_02,2025-07-15,0.0,5.739234387874603,-5.739234387874603,54.431366627866566,79.7710071558302,328.906212944876
La Divisa_z_06,2025-07-15,0.0,5.739234387874603,-5.739234387874603,54.431366627866566,79.7710071558302,328.906212944876
La Divisa_z_07,2025-07-15,0.0,5.739234387874603,-5.739234387874603,54.431366627866566,79.7710071558302,328.906212944876
La Divisa_z_08,2025-07-15,0.0,5.739234387874603,-5.739234387874603,54.431366627866566,79.7710071558302,328.906212944876
Pasto_viejo_z_2,2025-07-15,0.0,5.739234387874603,-5.739234387874603,54.431366627866566,79.7710071558302,328.906212944876
Pasto_viejo_z_3,2025-07-15,0.0,5.739234387874603,-5.739234387874603,54.431366627866566,79.7710071558302,328.906212944876
Pasto_viejo_z_4,2025-07-15,0.0,5.739234387874603,-5.739234387874603,54.431366627866566,79.7710071558302,328.906212944876
Pasto_viejo_z_7,2025-07-15,0.0,5.739234387874603,-5.739234387874603,54.431366627866566,79.7710071558302,328.906212944876
Pasto_viejo_z_8,2025-07-15,0.0,5.739234387874603,-5.739234387874603,54.431366627866566,79.7710071558302,328.906212944876
La Divisa_z_03,2025-07-15,0.0,5.739234387874603,-5.739234387874603,54.431366627866566,79.7710071558302,328.906212944876
Guasimal_02,2025-07-15,0.0,5.739234387874603,-5.739234387874603,54.431366627866566,79.7710071558302,328.906212944876
Guasimal_04,2025-07-15,0.0,5.739234387874603,-5.739234387874603,54.431366627866566,79.7710071558302,328.906212944876
Guasimal_05,2025-07-15,0.0,5.739234387874603,-5.739234387874603,54.431366627866566,79.7710071558302,328.906212944876
Guasimal_06,2025-07-15,0.0,5.739234387874603,-5.739234387874603,54.431366627866566,79.7710071558302,328.906212944876
Guasimal_07,2025-07-15,0.0,5.739234387874603,-5.739234387874603,54.431366627866566,79.7710071558302,328.906212944876
Guasimal_08,2025-07-15,0.0,5.739234387874603,-5.739234387874603,54.431366627866566,79.7710071558302,328.906212944876
Guasimal_14,2025-07-15,0.0,5.739234387874603,-5.739234387874603,54.431366627866566,79.7710071558302,328.906212944876
La Divisa_02,2025-07-15,0.0,5.739234387874603,-5.739234387874603,54.431366627866566,79.7710071558302,328.906212944876
La Divisa_04,2025-07-15,0.0,5.739234387874603,-5.739234387874603,54.431366627866566,79.7710071558302,328.906212944876
La Divisa_06,2025-07-15,0.0,5.739234387874603,-5.739234387874603,54.431366627866566,79.7710071558302,328.906212944876
La Divisa_07,2025-07-15,0.0,5.739234387874603,-5.739234387874603,54.431366627866566,79.7710071558302,328.906212944876
La Divisa_08,2025-07-15,0.0,5.739234387874603,-5.739234387874603,54.431366627866566,79.7710071558302,328.906212944876
Pasto_viejo_2,2025-07-15,0.0,5.739234387874603,-5.739234387874603,54.431366627866566,79.7710071558302,328.906212944876
Pasto_viejo_3,2025-07-15,0.0,5.739234387874603,-5.739234387874603,54.431366627866566,79.7710071558302,328.906212944876
Pasto_viejo_4,2025-07-15,0.0,5.739234387874603,-5.739234387874603,54.431366627866566,79.7710071558302,328.906212944876
Pasto_viejo_6,2025-07-15,0.0,5.739234387874603,-5.739234387874603,54.431366627866566,79.7710071558302,328.906212944876
Pasto_viejo_7,2025-07-15,0.0,5.739234387874603,-5.739234387874603,54.431366627866566,79.7710071558302,328.906212944876
Pasto_viejo_8,2025-07-15,0.0,5.739234387874603,-5.739234387874603,54.431366627866566,79.7710071558302,328.906212944876
La Divisa_03,2025-07-15,0.0,5.739234387874603,-5.739234387874603,54.431366627866566,79.7710071558302,328.906212944876
Guasimal_03,2025-07-15,0.0,5.739234387874603,-5.739234387874603,54.431366627866566,79.7710071558302,328.906212944876
Guasimal_13,2025-07-15,0.0,5.739234387874603,-5.739234387874603,54.431366627866566,79.7710071558302,328.906212944876
La Divisa_01,2025-07-15,0.0,5.739234387874603,-5.739234387874603,54.431366627866566,79.7710071558302,328.906212944876
Enfermeria,2025-07-15,0.0,5.739234387874603,-5.739234387874603,54.431366627866566,79.7710071558302,328.906212944876
Guasimal_11,2025-07-15,0.0,5.739234387874603,-5.739234387874603,54.431366627866566,79.7710071558302,328.906212944876
Guasimal_12,2025-07-15,0.0,5.739234387874603,-5.739234387874603,54.431366627866566,79.7710071558302,328.906212944876
Guasimal_09,2025-07-15,0.0,5.739234387874603,-5.739234387874603,54.431366627866566,79.7710071558302,328.906212944876
Guasimal_10,2025-07-15,0.0,5.739234387874603,-5.739234387874603,54.431366627866566,79.7710071558302,328.906212944876
La Divisa_09_B,2025-07-15,0.0,5.739234387874603,-5.739234387874603,54.431366627866566,79.7710071558302,328.906212944876
Pasto_viejo_1,2025-07-15,0.0,5.739234387874603,-5.739234387874603,54.431366627866566,79.7710071558302,328.906212944876
La Divisa_09,2025-07-15,0.0,5.739234387874603,-5.739234387874603,54.431366627866566,79.7710071558302,328.906212944876
La Divisa_10,2025-07-15,0.0,5.739234387874603,-5.739234387874603,54.431366627866566,79.7710071558302,328.906212944876
La Divisa_11,2025-07-15,0.0,5.739234387874603,-5.739234387874603,54.431366627866566,79.7710071558302,328.906212944876
Guasimal_01,2025-07-15,0.0,5.739234387874603,-5.739234387874603,54.431366627866566,79.7710071558302,328.906212944876
Guasimal_15,2025-07-15,0.0,5.739234387874603,-5.739234387874603,54.431366627866566,79.7710071558302,328.906212944876
La Divisa_05,2025-07-15,0.0,5.739234387874603,-5.739234387874603,54.431366627866566,79.7710071558302,328.906212944876
Pasto_viejo_5,2025-07-15,0.0,5.739234387874603,-5.739234387874603,54.431366627866566,79.7710071558302,328.906212944876
Pecho_de_paloma_01,2025-07-15,0.0,5.739234387874603,-5.739234387874603,54.431366627866566,79.7710071558302,328.906212944876
Guasimal_z_01,2025-07-16,0.0,2.7986541390419006,-2.7986541390419006,25.5570785890926,79.52398698709229,315.21824963255364
Guasimal_z_03,2025-07-16,0.0,2.7986541390419006,-2.7986541390419006,25.5570785890926,79.52398698709229,315.21824963255364
Guasimal_z_04,2025-07-16,0.0,2.7986541390419006,-2.7986541390419006,25.5570785890926,79.52398698709229,315.21824963255364
Guasimal_z_05,2025-07-16,0.0,2.7986541390419006,-2.7986541390419006,25.5570785890926,79.52398698709229,315.21824963255364
Guasimal_z_06,2025-07-16,0.0,2.7986541390419006,-2.7986541390419006,25.5570785890926,79.52398698709229,315.21824963255364
Guasimal_z_07,2025-07-16,0.0,2.7986541390419006,-2.7986541390419006,25.5570785890926,79.52398698709229,315.21824963255364
Guasimal_z_11,2025-07-16,0.0,2.7986541390419006,-2.7986541390419006,25.5570785890926,79.52398698709229,315.21824963255364
Guasimal_z_12,2025-07-16,0.0,2.7986541390419006,-2.7986541390419006,25.5570785890926,79.52398698709229,315.21824963255364
La Divisa_z_04,2025-07-16,0.0,2.7986541390419006,-2.7986541390419006,25.5570785890926,79.52398698709229,315.21824963255364
Pasto_viejo_z_6,2025-07-16,0.0,2.7986541390419006,-2.7986541390419006,25.5570785890926,79.52398698709229,315.21824963255364
Guasimal_z_02,2025-07-16,0.0,2.7986541390419006,-2.7986541390419006,25.5570785890926,79.52398698709229,315.21824963255364
Guasimal_z_08,2025-07-16,0.0,2.7986541390419006,-2.7986541390419006,25.5570785890926,79.52398698709229,315.21824963255364
Guasimal_z_14,2025-07-16,0.0,2.7986541390419006,-2.7986541390419006,25.5570785890926,79.52398698709229,315.21824963255364
La Divisa_z_01,2025-07-16,0.0,2.7986541390419006,-2.7986541390419006,25.5570785890926,79.52398698709229,315.21824963255364
La Divisa_z_02,2025-07-16,0.0,2.7986541390419006,-2.7986541390419006,25.5570785890926,79.52398698709229,315.21824963255364
La Divisa_z_06,2025-07-16,0.0,2.7986541390419006,-2.7986541390419006,25.5570785890926,79.52398698709229,315.21824963255364
La Divisa_z_07,2025-07-16,0.0,2.7986541390419006,-2.7986541390419006,25.5570785890926,79.52398698709229,315.21824963255364
La Divisa_z_08,2025-07-16,0.0,2.7986541390419006,-2.7986541390419006,25.5570785890926,79.52398698709229,315.21824963255364
Pasto_viejo_z_2,2025-07-16,0.0,2.7986541390419006,-2.7986541390419006,25.5570785890926,79.52398698709229,315.21824963255364
Pasto_viejo_z_3,2025-07-16,0.0,2.7986541390419006,-2.7986541390419006,25.5570785890926,79.52398698709229,315.21824963255364
Pasto_viejo_z_4,2025-07-16,0.0,2.7986541390419006,-2.7986541390419006,25.5570785890926,79.52398698709229,315.21824963255364
Pasto_viejo_z_7,2025-07-16,0.0,2.7986541390419006,-2.7986541390419006,25.5570785890926,79.52398698709229,315.21824963255364
Pasto_viejo_z_8,2025-07-16,0.0,2.7986541390419006,-2.7986541390419006,25.5570785890926,79.52398698709229,315.21824963255364
La Divisa_z_03,2025-07-16,0.0,2.7986541390419006,-2.7986541390419006,25.5570785890926,79.52398698709229,315.21824963255364
Guasimal_02,2025-07-16,0.0,2.7986541390419006,-2.7986541390419006,25.5570785890926,79.52398698709229,315.21824963255364
Guasimal_04,2025-07-16,0.0,2.7986541390419006,-2.7986541390419006,25.5570785890926,79.52398698709229,315.21824963255364
Guasimal_05,2025-07-16,0.0,2.7986541390419006,-2.7986541390419006,25.5570785890926,79.52398698709229,315.21824963255364
Guasimal_06,2025-07-16,0.0,2.7986541390419006,-2.7986541390419006,25.5570785890926,79.52398698709229,315.21824963255364
Guasimal_07,2025-07-16,0.0,2.7986541390419006,-2.7986541390419006,25.5570785890926,79.52398698709229,315.21824963255364
Guasimal_08,2025-07-16,0.0,2.7986541390419006,-2.7986541390419006,25.5570785890926,79.52398698709229,315.21824963255364
Guasimal_14,2025-07-16,0.0,2.7986541390419006,-2.7986541390419006,25.5570785890926,79.52398698709229,315.21824963255364
La Divisa_02,2025-07-16,0.0,2.7986541390419006,-2.7986541390419006,25.5570785890926,79.52398698709229,315.21824963255364
La Divisa_04,2025-07-16,0.0,2.7986541390419006,-2.7986541390419006,25.5570785890926,79.52398698709229,315.21824963255364
La Divisa_06,2025-07-16,0.0,2.7986541390419006,-2.7986541390419006,25.5570785890926,79.52398698709229,315.21824963255364
La Divisa_07,2025-07-16,0.0,2.7986541390419006,-2.7986541390419006,25.5570785890926,79.52398698709229,315.21824963255364
La Divisa_08,2025-07-16,0.0,2.7986541390419006,-2.7986541390419006,25.5570785890926,79.52398698709229,315.21824963255364
Pasto_viejo_2,2025-07-16,0.0,2.7986541390419006,-2.7986541390419006,25.5570785890926,79.52398698709229,315.21824963255364
Pasto_viejo_3,2025-07-16,0.0,2.7986541390419006,-2.7986541390419006,25.5570785890926,79.52398698709229,315.21824963255364
Pasto_viejo_4,2025-07-16,0.0,2.7986541390419006,-2.7986541390419006,25.5570785890926,79.52398698709229,315.21824963255364
Pasto_viejo_6,2025-07-16,0.0,2.7986541390419006,-2.7986541390419006,25.5570785890926,79.52398698709229,315.21824963255364
Pasto_viejo_7,2025-07-16,0.0,2.7986541390419006,-2.7986541390419006,25.5570785890926,79.52398698709229,315.21824963255364
Pasto_viejo_8,2025-07-16,0.0,2.7986541390419006,-2.7986541390419006,25.5570785890926,79.52398698709229,315.21824963255364
La Divisa_03,2025-07-16,0.0,2.7986541390419006,-2.7986541390419006,25.5570785890926,79.52398698709229,315.21824963255364
Guasimal_03,2025-07-16,0.0,2.7986541390419006,-2.7986541390419006,25.5570785890926,79.52398698709229,315.21824963255364
Guasimal_13,2025-07-16,0.0,2.7986541390419006,-2.7986541390419006,25.5570785890926,79.52398698709229,315.21824963255364
La Divisa_01,2025-07-16,0.0,2.7986541390419006,-2.7986541390419006,25.5570785890926,79.52398698709229,315.21824963255364
Enfermeria,2025-07-16,0.0,2.7986541390419006,-2.7986541390419006,25.5570785890926,79.52398698709229,315.21824963255364
Guasimal_11,2025-07-16,0.0,2.7986541390419006,-2.7986541390419006,25.5570785890926,79.52398698709229,315.21824963255364
Guasimal_12,2025-07-16,0.0,2.7986541390419006,-2.7986541390419006,25.5570785890926,79.52398698709229,315.21824963255364
Guasimal_09,2025-07-16,0.0,2.7986541390419006,-2.7986541390419006,25.5570785890926,79.52398698709229,315.21824963255364
Guasimal_10,2025-07-16,0.0,2.7986541390419006,-2.7986541390419006,25.5570785890926,79.52398698709229,315.21824963255364
La Divisa_09_B,2025-07-16,0.0,2.7986541390419006,-2.7986541390419006,25.5570785890926,79.52398698709229,315.21824963255364
Pasto_viejo_1,2025-07-16,0.0,2.7986541390419006,-2.7986541390419006,25.5570785890926,79.52398698709229,315.21824963255364
La Divisa_09,2025-07-16,0.0,2.7986541390419006,-2.7986541390419006,25.5570785890926,79.52398698709229,315.21824963255364
La Divisa_10,2025-07-16,0.0,2.7986541390419006,-2.7986541390419006,25.5570785890926,79.52398698709229,315.21824963255364
La Divisa_11,2025-07-16,0.0,2.7986541390419006,-2.7986541390419006,25.5570785890926,79.52398698709229,315.21824963255364
Guasimal_01,2025-07-16,0.0,2.7986541390419006,-2.7986541390419006,25.5570785890926,79.52398698709229,315.21824963255364
Guasimal_15,2025-07-16,0.0,2.7986541390419006,-2.7986541390419006,25.5570785890926,79.52398698709229,315.21824963255364
La Divisa_05,2025-07-16,0.0,2.7986541390419006,-2.7986541390419006,25.5570785890926,79.52398698709229,315.21824963255364
Pasto_viejo_5,2025-07-16,0.0,2.7986541390419006,-2.7986541390419006,25.5570785890926,79.52398698709229,315.21824963255364
Pecho_de_paloma_01,2025-07-16,0.0,2.7986541390419006,-2.7986541390419006,25.5570785890926,79.52398698709229,315.21824963255364
Guasimal_z_01,2025-07-17,0.0,2.349451184272766,-2.349451184272766,26.096664537083022,70.00802830945362,275.6091875352643
Guasimal_z_03,2025-07-17,0.0,2.349451184272766,-2.349451184272766,26.096664537083022,70.00802830945362,275.6091875352643
Guasimal_z_04,2025-07-17,0.0,2.349451184272766,-2.349451184272766,26.096664537083022,70.00802830945362,275.6091875352643
Guasimal_z_05,2025-07-17,0.0,2.349451184272766,-2.349451184272766,26.096664537083022,70.00802830945362,275.6091875352643
Guasimal_z_06,2025-07-17,0.0,2.349451184272766,-2.349451184272766,26.096664537083022,70.00802830945362,275.6091875352643
Guasimal_z_07,2025-07-17,0.0,2.349451184272766,-2.349451184272766,26.096664537083022,70.00802830945362,275.6091875352643
Guasimal_z_11,2025-07-17,0.0,2.349451184272766,-2.349451184272766,26.096664537083022,70.00802830945362,275.6091875352643
Guasimal_z_12,2025-07-17,0.0,2.349451184272766,-2.349451184272766,26.096664537083022,70.00802830945362,275.6091875352643
La Divisa_z_04,2025-07-17,0.0,2.349451184272766,-2.349451184272766,26.096664537083022,70.00802830945362,275.6091875352643
Pasto_viejo_z_6,2025-07-17,0.0,2.349451184272766,-2.349451184272766,26.096664537083022,70.00802830945362,275.6091875352643
Guasimal_z_02,2025-07-17,0.0,2.349451184272766,-2.349451184272766,26.096664537083022,70.00802830945362,275.6091875352643
Guasimal_z_08,2025-07-17,0.0,2.349451184272766,-2.349451184272766,26.096664537083022,70.00802830945362,275.6091875352643
Guasimal_z_14,2025-07-17,0.0,2.349451184272766,-2.349451184272766,26.096664537083022,70.00802830945362,275.6091875352643
La Divisa_z_01,2025-07-17,0.0,2.349451184272766,-2.349451184272766,26.096664537083022,70.00802830945362,275.6091875352643
La Divisa_z_02,2025-07-17,0.0,2.349451184272766,-2.349451184272766,26.096664537083022,70.00802830945362,275.6091875352643
La Divisa_z_06,2025-07-17,0.0,2.349451184272766,-2.349451184272766,26.096664537083022,70.00802830945362,275.6091875352643
La Divisa_z_07,2025-07-17,0.0,2.349451184272766,-2.349451184272766,26.096664537083022,70.00802830945362,275.6091875352643
La Divisa_z_08,2025-07-17,0.0,2.349451184272766,-2.349451184272766,26.096664537083022,70.00802830945362,275.6091875352643
Pasto_viejo_z_2,2025-07-17,0.0,2.349451184272766,-2.349451184272766,26.096664537083022,70.00802830945362,275.6091875352643
Pasto_viejo_z_3,2025-07-17,0.0,2.349451184272766,-2.349451184272766,26.096664537083022,70.00802830945362,275.6091875352643
Pasto_viejo_z_4,2025-07-17,0.0,2.349451184272766,-2.349451184272766,26.096664537083022,70.00802830945362,275.6091875352643
Pasto_viejo_z_7,2025-07-17,0.0,2.349451184272766,-2.349451184272766,26.096664537083022,70.00802830945362,275.6091875352643
Pasto_viejo_z_8,2025-07-17,0.0,2.349451184272766,-2.349451184272766,26.096664537083022,70.00802830945362,275.6091875352643
La Divisa_z_03,2025-07-17,0.0,2.349451184272766,-2.349451184272766,26.096664537083022,70.00802830945362,275.6091875352643
Guasimal_02,2025-07-17,0.0,2.349451184272766,-2.349451184272766,26.096664537083022,70.00802830945362,275.6091875352643
Guasimal_04,2025-07-17,0.0,2.349451184272766,-2.349451184272766,26.096664537083022,70.00802830945362,275.6091875352643
Guasimal_05,2025-07-17,0.0,2.349451184272766,-2.349451184272766,26.096664537083022,70.00802830945362,275.6091875352643
Guasimal_06,2025-07-17,0.0,2.349451184272766,-2.349451184272766,26.096664537083022,70.00802830945362,275.6091875352643
Guasimal_07,2025-07-17,0.0,2.349451184272766,-2.349451184272766,26.096664537083022,70.00802830945362,275.6091875352643
Guasimal_08,2025-07-17,0.0,2.349451184272766,-2.349451184272766,26.096664537083022,70.00802830945362,275.6091875352643
Guasimal_14,2025-07-17,0.0,2.349451184272766,-2.349451184272766,26.096664537083022,70.00802830945362,275.6091875352643
La Divisa_02,2025-07-17,0.0,2.349451184272766,-2.349451184272766,26.096664537083022,70.00802830945362,275.6091875352643
La Divisa_04,2025-07-17,0.0,2.349451184272766,-2.349451184272766,26.096664537083022,70.00802830945362,275.6091875352643
La Divisa_06,2025-07-17,0.0,2.349451184272766,-2.349451184272766,26.096664537083022,70.00802830945362,275.6091875352643
La Divisa_07,2025-07-17,0.0,2.349451184272766,-2.349451184272766,26.096664537083022,70.00802830945362,275.6091875352643
La Divisa_08,2025-07-17,0.0,2.349451184272766,-2.349451184272766,26.096664537083022,70.00802830945362,275.6091875352643
Pasto_viejo_2,2025-07-17,0.0,2.349451184272766,-2.349451184272766,26.096664537083022,70.00802830945362,275.6091875352643
Pasto_viejo_3,2025-07-17,0.0,2.349451184272766,-2.349451184272766,26.096664537083022,70.00802830945362,275.6091875352643
